Order_ID,Customer_Lat,Customer_Lon,Order_Timestamp,Order_Value_INR,Order_Hour,Order_Time_Str,cluster
ORD-10149,12.926535247138933,77.79390184262651,2026-08-14 18:31:34.345807531,522.2543870741031,18,18:31:34,1
ORD-10150,12.95348502193749,77.60174522350258,2026-08-14 18:05:10.669016021,798.9662741289578,18,18:05:10,2
ORD-10151,12.96025069844098,77.70830266652038,2026-08-14 19:53:28.088951290,461.9702484618845,19,19:53:28,1
ORD-10152,13.011678321326263,77.60046496299488,2026-08-14 20:25:56.025163089,441.1779494260618,20,20:25:56,5
ORD-10153,13.02843597474839,77.60801088664157,2026-08-14 23:59:59.000000000,468.89151950338896,23,23:59:59,5
ORD-10154,12.995868353564822,77.58157052089248,2026-08-14 15:12:33.293106021,466.1738879920045,15,15:12:33,5
ORD-10155,12.929236498211411,77.59605117433821,2026-08-14 19:54:46.689167178,363.95236321984135,19,19:54:46,2
ORD-10156,12.945582058521266,77.64758781751411,2026-08-14 19:12:39.890767189,307.67275977499844,19,19:12:39,4
ORD-10157,12.96319297771443,77.59622877975984,2026-08-14 22:21:58.936749451,555.2004940771294,22,22:21:58,2
ORD-10158,12.9744651526678,77.61796623631902,2026-08-14 20:53:13.363063606,638.2351076396045,20,20:53:13,4
ORD-10159,12.942117227575084,77.62239079136695,2026-08-14 21:28:33.259873034,846.7471950999602,21,21:28:33,4
ORD-10160,12.981758108118342,77.74050397576761,2026-08-14 20:51:45.775674136,414.9430639963466,20,20:51:45,1
ORD-10161,12.874019671855253,77.57084644484013,2026-08-14 17:40:12.079872448,427.1016769703888,17,17:40:12,3
ORD-10162,12.941427338005935,77.61078103894316,2026-08-14 23:01:41.389468437,364.3156058323474,23,23:01:41,2
ORD-10163,12.966752071438748,77.57976384851872,2026-08-14 21:59:46.544141541,648.8591144060351,21,21:59:46,2
ORD-10164,12.924518390408174,77.66114191280708,2026-08-14 22:17:19.768125523,602.2481182194397,22,22:17:19,4
ORD-10165,13.02406645713462,77.55006273503444,2026-08-14 23:09:36.451534564,348.459812718821,23,23:09:36,5
ORD-10166,12.995827812143906,77.74282931676474,2026-08-14 21:02:39.075905868,344.6702869540585,21,21:02:39,1
ORD-10167,12.936298855293646,77.68076524072399,2026-08-14 23:42:08.931637057,622.8772137893847,23,23:42:08,4
ORD-10168,12.934480380492731,77.63462142855916,2026-08-14 20:56:38.756146080,537.4794226812612,20,20:56:38,4
ORD-10169,12.93033767780456,77.58691156916771,2026-08-14 19:27:08.472707779,593.7583069516716,19,19:27:08,2
ORD-10170,12.937933411582302,77.55566191931555,2026-08-14 19:59:00.564805650,347.58472824916305,19,19:59:00,2
ORD-10171,12.94222957825905,77.62802768754257,2026-08-14 19:56:25.406086775,198.34127041346895,19,19:56:25,4
ORD-10172,12.97304506094556,77.63090056145303,2026-08-14 18:42:05.478101185,348.7552474979745,18,18:42:05,4
ORD-10173,12.946905348019698,77.67623251644247,2026-08-14 23:59:59.000000000,583.165009501684,23,23:59:59,4
ORD-10174,12.88182436695421,77.61485735985265,2026-08-14 20:44:26.658289533,796.6586967952337,20,20:44:26,3
ORD-10175,12.938156337523647,77.58707609271858,2026-08-14 20:14:12.646282496,415.5804015708588,20,20:14:12,2
ORD-10176,12.950070325073195,77.69146356570485,2026-08-14 20:58:14.468294338,821.3783822815299,20,20:58:14,4
ORD-10177,12.969204787393066,77.76767573808958,2026-08-14 23:59:59.000000000,604.4729651237532,23,23:59:59,1
ORD-10178,12.930858146653536,77.55792453655324,2026-08-14 17:10:14.482302603,271.0451547436761,17,17:10:14,2
ORD-10179,12.871473390276927,77.59979792809166,2026-08-14 17:53:14.653394554,512.1050756716547,17,17:53:14,3
ORD-10180,12.92108145666669,77.80964357273207,2026-08-14 16:32:54.860842977,609.5961417617791,16,16:32:54,1
ORD-10181,12.931171160712688,77.61239282348335,2026-08-14 19:25:06.606854081,120.0,19,19:25:06,3
ORD-10182,12.959020383867571,77.54363871140004,2026-08-14 20:36:49.665989946,576.6676736870073,20,20:36:49,2
ORD-10183,12.90105975866984,77.5852825294237,2026-08-14 18:50:12.097334930,655.9081769734669,18,18:50:12,3
ORD-10184,13.00580691469982,77.7675589765809,2026-08-14 18:39:02.458816634,539.8302186196715,18,18:39:02,1
ORD-10185,12.925291379988057,77.61283412073327,2026-08-14 20:21:21.643799653,470.7418183977865,20,20:21:21,3
ORD-10186,13.049808254943438,77.60405785167951,2026-08-14 18:44:41.029576533,454.061012549789,18,18:44:41,5
ORD-10187,12.935550970382808,77.59621277275716,2026-08-14 20:46:31.582444646,445.30165084622666,20,20:46:31,2
ORD-10188,12.93402089693788,77.59743788900153,2026-08-14 22:47:08.109120683,303.60302943493366,22,22:47:08,2
ORD-10189,12.918377322047911,77.71337835679739,2026-08-14 21:41:33.274228207,376.8714252142549,21,21:41:33,1
ORD-10190,12.93380369656869,77.57535161518084,2026-08-14 22:12:09.120124487,417.510893152176,22,22:12:09,2
ORD-10191,12.923203692626307,77.60107755609732,2026-08-14 22:42:53.265703560,497.0241519338613,22,22:42:53,3
ORD-10192,12.986467738115335,77.56226916600214,2026-08-14 20:42:25.453441068,396.4777863514401,20,20:42:25,2
ORD-10193,12.861215020909173,77.63868929540008,2026-08-14 19:36:12.230765612,349.6306136253105,19,19:36:12,3
ORD-10194,12.92147904529351,77.73473455954723,2026-08-14 18:04:09.722362051,593.9656288688768,18,18:04:09,1
ORD-10195,12.960783283007114,77.7475628291345,2026-08-14 19:01:19.396527279,535.5920957921784,19,19:01:19,1
ORD-10196,12.940720755997605,77.58617280011998,2026-08-14 18:41:26.830205908,399.115569481565,18,18:41:26,2
ORD-10197,12.918319476174164,77.58240053764676,2026-08-14 21:49:45.050939588,555.9417707231381,21,21:49:45,2
ORD-10198,12.933135928513156,77.58632395111478,2026-08-14 20:52:01.042991348,412.02631594710977,20,20:52:01,2
ORD-10199,13.05106020213279,77.62653438283745,2026-08-14 21:44:30.820764429,489.459754423218,21,21:44:30,5
ORD-10200,12.930342194047784,77.62597549332283,2026-08-14 17:05:56.968295099,626.25660820843,17,17:05:56,4
ORD-10201,12.879822189163871,77.6262579694708,2026-08-14 23:34:45.745358170,389.4388360250605,23,23:34:45,3
ORD-10202,12.951982764180055,77.65001294180996,2026-08-14 18:55:57.176656439,304.1382588249386,18,18:55:57,4
ORD-10203,12.903667722901815,77.55983362537889,2026-08-14 17:14:59.850221328,458.2298125467988,17,17:14:59,2
ORD-10204,12.896506476365074,77.6288744864962,2026-08-14 18:54:07.040116604,275.4802475721807,18,18:54:07,3
ORD-10205,12.971385836922348,77.6102388962448,2026-08-14 23:59:59.000000000,438.3827235973537,23,23:59:59,4
ORD-10206,12.966978680976949,77.62882179332075,2026-08-14 19:01:50.548201576,437.9043781029815,19,19:01:50,4
ORD-10207,12.912249997799316,77.60270155195637,2026-08-14 19:11:14.131756762,120.0,19,19:11:14,3
ORD-10208,12.961331397761075,77.63589522358754,2026-08-14 19:31:11.057874333,559.5952745616764,19,19:31:11,4
ORD-10209,13.014853889967668,77.5946721374951,2026-08-14 19:37:42.416549117,452.59653499780194,19,19:37:42,5
ORD-10210,12.98973355957105,77.57607796465659,2026-08-14 18:02:46.715407789,657.2844679157904,18,18:02:46,2
ORD-10211,12.8861749554554,77.60971965020377,2026-08-14 20:21:28.917748855,512.3297969691124,20,20:21:28,3
ORD-10212,12.921407336779248,77.71223607442711,2026-08-14 22:41:20.354173785,590.3412855473323,22,22:41:20,1
ORD-10213,12.928754896451087,77.58494374446803,2026-08-14 20:47:08.603839308,658.5058129810565,20,20:47:08,2
ORD-10214,12.926155375112304,77.53748759868589,2026-08-14 17:13:19.512309900,460.2424375843881,17,17:13:19,2
ORD-10215,12.93198151260885,77.62506088488033,2026-08-14 19:08:20.886855597,479.8765216704147,19,19:08:20,4
ORD-10216,12.997611013403082,77.78407677872997,2026-08-14 18:37:16.253399085,243.96851649146524,18,18:37:16,1
ORD-10217,12.89897506333823,77.60482850948796,2026-08-14 20:07:56.455214113,665.9306617851362,20,20:07:56,3
ORD-10218,12.889785770928627,77.57061781058174,2026-08-14 23:19:34.065044061,458.1453900417668,23,23:19:34,3
ORD-10219,13.046646317278322,77.55242450579911,2026-08-14 19:37:40.054835812,329.14041744780275,19,19:37:40,5
ORD-10220,12.902088058479986,77.57526891140353,2026-08-14 19:46:46.606180166,590.9583729731141,19,19:46:46,3
ORD-10221,12.99083891152016,77.65765005347433,2026-08-14 23:59:59.000000000,153.0328212053622,23,23:59:59,4
ORD-10222,12.889644420601885,77.55964435309858,2026-08-14 22:11:25.853925045,415.6088665690233,22,22:11:25,3
ORD-10223,12.965428959012748,77.75054942285853,2026-08-14 21:26:06.731538959,616.2466561817762,21,21:26:06,1
ORD-10224,12.977453075736506,77.7343787819668,2026-08-14 23:59:59.000000000,414.3417222051143,23,23:59:59,1
ORD-10225,12.92817762454111,77.63736286436892,2026-08-14 21:13:28.301293146,372.3117073577128,21,21:13:28,4
ORD-10226,13.01481508124257,77.57237329303886,2026-08-14 15:02:01.255722202,417.5767804330574,15,15:02:01,5
ORD-10227,12.956887119633896,77.75748330778794,2026-08-14 22:04:53.991820923,178.51061032971393,22,22:04:53,1
ORD-10228,12.895770836338624,77.64349093711185,2026-08-14 16:01:11.923885932,587.321764767455,16,16:01:11,3
ORD-10229,12.894360654191996,77.60865475595475,2026-08-14 21:07:48.048317242,461.5670937034631,21,21:07:48,3
ORD-10230,13.05526077338948,77.57630503239193,2026-08-14 15:42:56.307832837,439.1513085007857,15,15:42:56,5
ORD-10231,12.906969943326846,77.57959709155791,2026-08-14 18:49:58.301306401,439.6997075386438,18,18:49:58,3
ORD-10232,13.007630419457447,77.58280867056251,2026-08-14 19:05:25.939233511,482.1119697696876,19,19:05:25,5
ORD-10233,12.941974799448936,77.62699852733259,2026-08-14 18:04:28.928034914,578.01560560081,18,18:04:28,4
ORD-10234,12.923622878639192,77.60664437152224,2026-08-14 19:07:40.332025279,472.19046882011264,19,19:07:40,3
ORD-10235,12.921830963138216,77.63707625733666,2026-08-14 22:34:53.055483245,275.75451777302817,22,22:34:53,3
ORD-10236,13.053159973610638,77.77895326376802,2026-08-14 18:12:54.423790564,566.3274182316101,18,18:12:54,1
ORD-10237,12.975794398823592,77.60679118303543,2026-08-14 21:21:46.267915595,554.7854536506339,21,21:21:46,2
ORD-10238,12.88069461629107,77.61228159723667,2026-08-14 17:35:09.153243534,510.82904973246906,17,17:35:09,3
ORD-10239,12.938950947034083,77.58675205405224,2026-08-14 19:31:34.503812471,641.2861960441978,19,19:31:34,2
